Time (ms),Date&Time,Poloniex,Binance,Huobi,KuCoin,Bitforex,Bittrex,OKEx,Bitfinex,TradeIO,Min Price,Min Exchange,Max Price,Max Exchange,Average
1563795004835,2019-07-22 05:30:04.835546,221.74858591,221.57,221.62,221.72602001,221.55,221.71,221.63,221.68,221.65,221.55,Bitfinex,221.74858591,Poloniex,221.653845102
1563795040177,2019-07-22 05:30:40.177251,221.74858591,221.64,221.74,221.72602001,221.4,221.71,221.71,221.72,221.74,221.4,Bitfinex,221.74858591,Poloniex,221.68162288
1563795076025,2019-07-22 05:31:16.025074,221.74858591,222.1,222.09,221.72602001,221.71128549,221.67,222.13,222.12,222.15,221.67,TradeIO,222.15,OKEx,221.938432379
1563795110990,2019-07-22 05:31:50.990478,221.74858591,222.27,222.15,221.72602001,221.99,221.67,222.2,222.1,222.19,221.67,TradeIO,222.27,Binance,222.004956213
1563795146145,2019-07-22 05:32:26.144793,221.74858591,221.91,222.02,221.72602001,221.99,221.67,222.0,222.02,222.0,221.67,TradeIO,222.02,Huobi,221.898289547
1563795180972,2019-07-22 05:33:00.972031,221.74858591,221.94,221.96,221.8842135,221.78,221.67,222.03,222.05,221.95,221.67,TradeIO,222.05,KuCoin,221.890311046
1563795215583,2019-07-22 05:33:35.582948,221.58,221.64,221.57,222.02760675,221.67,221.67,221.62,221.66,221.71,221.57,Huobi,222.02760675,Bittrex,221.683067417
1563795250422,2019-07-22 05:34:10.421919,221.58,221.84,221.8,222.02760675,221.45,221.67,221.82,221.76,221.83,221.45,Bitfinex,222.02760675,Bittrex,221.753067417
1563795284890,2019-07-22 05:34:44.889800,221.75558984,221.66,221.66,221.57293924,221.63,221.83,221.75,221.72,221.66,221.57293924,Bittrex,221.83,TradeIO,221.693169898
1563795319553,2019-07-22 05:35:19.552806,221.75558984,221.49,221.57,221.57293924,221.55,221.83,221.6,221.67,221.69,221.49,Binance,221.83,TradeIO,221.636503231
1563795353937,2019-07-22 05:35:53.937438,221.75558984,221.44,221.5,221.57293924,221.55,221.83,221.56,221.6,221.51,221.44,Binance,221.83,TradeIO,221.590947676
1563795388789,2019-07-22 05:36:28.788656,221.75558984,221.32,221.41,221.57293924,221.1,221.83,221.41,221.39,221.4,221.1,Bitfinex,221.83,TradeIO,221.46539212
1563795424235,2019-07-22 05:37:04.234784,221.75558984,221.36,221.45,221.70689999,221.45,221.83,221.46,221.45,221.45,221.36,Binance,221.83,TradeIO,221.545832203
1563795460021,2019-07-22 05:37:40.021137,221.75558984,221.46,221.43,221.70689999,221.23,221.83,221.52,221.37,221.48,221.23,Bitfinex,221.83,TradeIO,221.531387759
1563795495195,2019-07-22 05:38:15.194631,221.75558984,221.21,221.3,221.70689999,221.14,221.83,221.36,221.46,221.34,221.14,Bitfinex,221.83,TradeIO,221.455832203
1563795529865,2019-07-22 05:38:49.864669,221.75558984,221.27,221.35,221.70689999,221.25,221.34,221.41,221.34,221.39,221.25,Bitfinex,221.75558984,Poloniex,221.423609981
1563795565348,2019-07-22 05:39:25.347605,221.75558984,221.58,221.62,221.70689999,221.38,221.34,221.69,221.6,221.65,221.34,TradeIO,221.75558984,Poloniex,221.591387759
1563795599971,2019-07-22 05:39:59.970791,221.75558984,221.84,221.83,221.9005578,221.63,221.34,221.82,221.7,221.87,221.34,TradeIO,221.9005578,Bittrex,221.742905293
1563795635144,2019-07-22 05:40:35.144471,221.75558984,222.04,221.99,222.17648999,221.63,221.34,222.06,221.95,222.06,221.34,TradeIO,222.17648999,Bittrex,221.889119981
1563795669967,2019-07-22 05:41:09.967492,221.75558984,222.06,222.11,222.17648999,221.82,221.34,222.18,221.96,222.15,221.34,TradeIO,222.18,Bitforex,221.950231092
1563795704697,2019-07-22 05:41:44.697186,221.75558984,221.95,222.05,222.25737527,221.82,221.95,222.06,222.1,222.06,221.75558984,Poloniex,222.25737527,Bittrex,222.000329457
1563795739446,2019-07-22 05:42:19.446038,221.75558984,222.03,222.1,222.25737527,221.82,221.95,222.1,222.11,222.06,221.75558984,Poloniex,222.25737527,Bittrex,222.020329457
1563795773968,2019-07-22 05:42:53.968278,221.75558984,222.0,222.03,222.25737527,221.82,221.95,222.1,222.15,222.09,221.75558984,Poloniex,222.25737527,Bittrex,222.016996123
1563795809424,2019-07-22 05:43:29.424333,222.58123532,222.61,222.43,222.25737527,222.43,221.95,222.53,222.31,222.63,221.95,TradeIO,222.63,OKEx,222.414290066
1563795844640,2019-07-22 05:44:04.639781,222.58123532,222.55,222.52,222.25737527,222.49,221.95,222.52,222.3,222.65,221.95,TradeIO,222.65,OKEx,222.424290066
1563795879542,2019-07-22 05:44:39.541786,223.0,223.83,223.62,222.25737527,223.26,221.95,223.62,223.48,223.55,221.95,TradeIO,223.83,Binance,223.174152808
1563795914388,2019-07-22 05:45:14.388167,223.22839375,223.15,223.1,223.51225048,222.65,221.95,223.13,223.06,223.17,221.95,TradeIO,223.51225048,Bittrex,222.994516026
1563795949142,2019-07-22 05:45:49.142429,223.68039651,223.43,223.47,223.69847999,223.68,221.95,223.39,223.52,223.46,221.95,TradeIO,223.69847999,Bittrex,223.364319611
1563795983987,2019-07-22 05:46:23.986725,223.68039651,223.45,223.47,223.69847999,223.15,221.95,223.49,223.57,223.53,221.95,TradeIO,223.69847999,Bittrex,223.332097389
1563796019789,2019-07-22 05:46:59.788766,223.18359242,223.5,223.5,223.69847999,223.16,223.294,223.53,223.34,223.52,223.16,Bitfinex,223.69847999,Bittrex,223.414008046
1563796055309,2019-07-22 05:47:35.309481,223.18359242,223.68,223.61,223.69847999,223.32,223.294,223.68,223.66,223.61,223.18359242,Poloniex,223.69847999,Bittrex,223.526230268
1563796089981,2019-07-22 05:48:09.980944,223.8508,223.81,223.75,223.69847999,223.42,223.294,223.73,223.81,223.69,223.294,TradeIO,223.8508,Poloniex,223.672586666
1563796124384,2019-07-22 05:48:44.383917,223.65,223.53,223.45,223.69847999,223.17,223.294,223.42,223.59,223.6,223.17,Bitfinex,223.69847999,Bittrex,223.489164443
1563796159289,2019-07-22 05:49:19.289216,223.65,223.28,223.15,223.69847999,223.18,223.294,223.16,223.46,223.09,223.09,OKEx,223.69847999,Bittrex,223.329164443
1563796193766,2019-07-22 05:49:53.766265,223.28867172,223.21,223.2,223.69847999,223.09,223.294,223.2,223.28,223.13,223.09,Bitfinex,223.69847999,Bittrex,223.265683523
1563796228204,2019-07-22 05:50:28.204113,223.28867172,223.29,223.16,223.69847999,223.19,223.2094,223.28,223.33,223.25,223.16,Huobi,223.69847999,Bittrex,223.299616857
1563796263214,2019-07-22 05:51:03.214044,223.28867172,223.22,223.14,223.69847999,223.18,223.2094,223.25,223.32,223.2,223.14,Huobi,223.69847999,Bittrex,223.278505746
1563796297814,2019-07-22 05:51:37.814279,223.28867172,223.28,223.15,223.69847999,223.18,223.2094,223.18,223.32,223.22,223.15,Huobi,223.69847999,Bittrex,223.280727968
1563796332642,2019-07-22 05:52:12.642425,223.28867172,223.13,223.04,223.69847999,222.99,223.18,223.05,223.1,223.12,222.99,Bitfinex,223.69847999,Bittrex,223.177461301
1563796367334,2019-07-22 05:52:47.333566,223.00001897,222.91,222.94,223.2365646,222.66,223.18,222.91,222.96,222.94,222.66,Bitfinex,223.2365646,Bittrex,222.970731508
1563796404020,2019-07-22 05:53:24.020254,223.00001897,222.95,222.92,222.738,222.66,223.18,222.99,223.0,223.08,222.66,Bitfinex,223.18,TradeIO,222.946446552
1563796438669,2019-07-22 05:53:58.669188,223.00001897,223.01,222.98,222.738,222.77,223.18,223.04,223.1,223.04,222.738,Bittrex,223.18,TradeIO,222.98422433
1563796473366,2019-07-22 05:54:33.366077,223.00001897,223.0,222.95,222.738,222.79,223.18,223.04,222.91,223.09,222.738,Bittrex,223.18,TradeIO,222.966446552
1563796507929,2019-07-22 05:55:07.929260,223.00001897,223.07,223.04,222.738,222.79,222.9275,223.11,223.1,223.14,222.738,Bittrex,223.14,OKEx,222.990613219
1563796542519,2019-07-22 05:55:42.519556,223.00001897,223.11,223.12,223.27805994,222.76,222.9275,223.17,223.16,223.16,222.76,Bitfinex,223.27805994,Bittrex,223.076175434
1563796577249,2019-07-22 05:56:17.249461,223.00001897,223.33,223.29,223.135,223.03,222.9275,223.35,223.35,223.26,222.9275,TradeIO,223.35,Bitforex,223.185835441
1563796612780,2019-07-22 05:56:52.779873,223.00001897,223.2,223.23,223.135,223.03,222.9275,223.32,223.39,223.24,222.9275,TradeIO,223.39,KuCoin,223.163613219
1563796647126,2019-07-22 05:57:27.125953,223.00001897,223.19,223.2,223.135,222.92,222.9275,223.3,223.28,223.25,222.92,Bitfinex,223.3,Bitforex,223.133613219
1563796682254,2019-07-22 05:58:02.254489,223.00001897,223.08,223.12,223.135,222.92,222.9275,223.21,223.18,223.21,222.92,Bitfinex,223.21,Bitforex,223.086946552
1563796717424,2019-07-22 05:58:37.424344,223.00001897,223.13,223.13,223.135,222.92,222.9275,223.22,223.36,223.21,222.92,Bitfinex,223.36,KuCoin,223.11472433
1563796752524,2019-07-22 05:59:12.524047,223.00001897,222.92,222.94,223.135,222.88,222.9275,222.99,223.12,222.95,222.88,Bitfinex,223.135,Bittrex,222.98472433
1563796788463,2019-07-22 05:59:48.463299,223.00001897,223.12,223.13,223.135,222.96,223.02,223.21,223.3,223.35,222.96,Bitfinex,223.35,OKEx,223.136113219
1563796823025,2019-07-22 06:00:23.025303,223.0,223.27,223.28,223.135,223.0,223.02,223.32,223.37,223.36,223.0,Poloniex,223.37,KuCoin,223.195
1563796858562,2019-07-22 06:00:58.562147,223.0,223.29,223.33,223.135,223.19,223.02,223.34,223.35,223.35,223.0,Poloniex,223.35,KuCoin,223.222777778
1563796894563,2019-07-22 06:01:34.562661,223.09315271,223.08,223.02,223.135,223.19,223.02,223.07,223.18,223.17,223.02,Huobi,223.19,Bitfinex,223.106461412
1563796929398,2019-07-22 06:02:09.397809,222.82823637,223.08,222.94,223.135,222.74,223.02,223.0,223.1,223.04,222.74,Bitfinex,223.135,Bittrex,222.987026263
1563796964251,2019-07-22 06:02:44.251437,222.82823637,222.96,223.01,223.135,222.57,223.02,222.99,223.07,222.97,222.57,Bitfinex,223.135,Bittrex,222.950359597
1563796999518,2019-07-22 06:03:19.518151,222.82823637,222.99,222.94,223.135,222.55,223.02,223.1,223.08,223.0,222.55,Bitfinex,223.135,Bittrex,222.960359597
1563797034697,2019-07-22 06:03:54.696878,222.82823637,222.87,222.87,223.135,222.56,222.9408,222.88,223.01,222.92,222.56,Bitfinex,223.135,Bittrex,222.890448486
1563797069902,2019-07-22 06:04:29.902513,222.72975719,222.78,222.8,223.0,222.36388878,222.9408,222.86,223.07,222.79,222.36388878,Bitfinex,223.07,KuCoin,222.814938441
1563797104668,2019-07-22 06:05:04.668153,222.72975719,222.77,222.85,223.0,222.49359024,222.9408,222.79,222.9,222.83,222.49359024,Bitfinex,223.0,Bittrex,222.811571937
1563797139398,2019-07-22 06:05:39.397603,222.72975719,222.79,222.82,223.0,222.47,222.9408,222.85,222.92,222.8,222.47,Bitfinex,223.0,Bittrex,222.813395243
1563797174639,2019-07-22 06:06:14.639425,222.72975719,222.87,222.84,222.99908724,222.47,222.9408,222.9,222.93,223.01,222.47,Bitfinex,223.01,OKEx,222.854404937
1563797209695,2019-07-22 06:06:49.695016,222.72975719,222.78,222.82,222.99908724,222.47,222.82,222.86,222.95,222.84,222.47,Bitfinex,222.99908724,Bittrex,222.807649381
1563797244520,2019-07-22 06:07:24.520503,222.72975719,222.67,222.6,222.99908724,222.5,222.82,222.67,222.97,222.67,222.5,Bitfinex,222.99908724,Bittrex,222.73653827
1563797279866,2019-07-22 06:07:59.865579,222.72975719,222.43,222.44,222.323,222.26,222.82,222.47,222.56,222.5,222.26,Bitfinex,222.82,TradeIO,222.503639688
1563797315079,2019-07-22 06:08:35.079398,222.72975719,222.39,222.45,222.323,222.11,222.82,222.44,222.6,222.47,222.11,Bitfinex,222.82,TradeIO,222.481417466
1563797349667,2019-07-22 06:09:09.667347,222.72975719,222.37,222.39,222.661,222.14,222.82,222.33,222.48,222.38,222.14,Bitfinex,222.82,TradeIO,222.47786191
1563797384335,2019-07-22 06:09:44.334564,222.72975719,222.53,222.56,222.661,222.22,222.82,222.6,222.61,222.57,222.22,Bitfinex,222.82,TradeIO,222.588973021
1563797420787,2019-07-22 06:10:20.786781,222.72975719,222.35,222.33,222.661,222.11,222.82,222.36,222.42,222.39,222.11,Bitfinex,222.82,TradeIO,222.463417466
1563797455231,2019-07-22 06:10:55.231142,222.72975719,222.35,222.43,222.661,222.11,222.3838,222.4,222.46,222.46,222.11,Bitfinex,222.72975719,Poloniex,222.442728577
1563797490166,2019-07-22 06:11:30.166263,222.72975719,222.58,222.58,222.661,222.2,222.3838,222.59,222.54,222.58,222.2,Bitfinex,222.72975719,Poloniex,222.538284132
1563797525386,2019-07-22 06:12:05.385841,222.72975719,222.6,222.6,222.661,222.2,222.3838,222.66,222.64,222.71,222.2,Bitfinex,222.72975719,Poloniex,222.57606191
1563797560020,2019-07-22 06:12:40.020056,222.72975719,222.64,222.68,222.661,222.46,222.3838,222.74,222.63,222.69,222.3838,TradeIO,222.74,Bitforex,222.623839688
1563797595268,2019-07-22 06:13:15.267959,222.49814775,222.65,222.66,222.661,222.46,222.3838,222.67,222.63,222.68,222.3838,TradeIO,222.68,OKEx,222.588105306
1563797630625,2019-07-22 06:13:50.625274,222.49814775,222.63,222.67,222.661,222.46,222.3838,222.67,222.61,222.65,222.3838,TradeIO,222.67,Huobi,222.581438639
1563797666003,2019-07-22 06:14:26.003084,222.49814775,222.54,222.55,222.661,222.31,222.3838,222.63,222.64,222.61,222.31,Bitfinex,222.661,Bittrex,222.535883083
1563797700664,2019-07-22 06:15:00.664070,222.49814775,222.61,222.68,222.661,222.31,222.3838,222.7,222.8,222.71,222.31,Bitfinex,222.8,KuCoin,222.594771972
1563797735411,2019-07-22 06:15:35.410907,222.33980746,222.65,222.61,222.661,222.35,222.3838,222.71,222.74,222.64,222.33980746,Poloniex,222.74,KuCoin,222.564956384
1563797770257,2019-07-22 06:16:10.257358,222.33980746,222.68,222.71,222.661,222.35,222.3838,222.73,222.67,222.74,222.33980746,Poloniex,222.74,OKEx,222.584956384
1563797805742,2019-07-22 06:16:45.741823,222.33980746,222.66,222.67,222.661,222.4,222.3838,222.73,222.75,222.73,222.33980746,Poloniex,222.75,KuCoin,222.591623051
1563797840454,2019-07-22 06:17:20.453666,222.33980746,222.78,222.78,222.661,222.4,222.64,222.76,222.77,222.79,222.33980746,Poloniex,222.79,OKEx,222.657867496
1563797875613,2019-07-22 06:17:55.613163,222.33980746,222.77,222.87,222.661,222.41,222.64,222.89,222.99,222.83,222.33980746,Poloniex,222.99,KuCoin,222.711200829
1563797910845,2019-07-22 06:18:30.844644,222.33980746,222.85,222.84,222.661,222.41,222.64,222.85,222.93,222.87,222.33980746,Poloniex,222.93,KuCoin,222.710089718
1563797945645,2019-07-22 06:19:05.644991,222.33980746,222.93,223.1,222.661,222.71,222.64,222.97,223.02,222.97,222.33980746,Poloniex,223.1,Huobi,222.815645273
1563797980211,2019-07-22 06:19:40.211540,222.33980746,223.07,223.16,222.661,222.71,222.64,223.03,223.19,223.17,222.33980746,Poloniex,223.19,KuCoin,222.885645273
1563798015009,2019-07-22 06:20:15.009511,222.92914457,223.13,223.18,222.661,222.71,222.64,223.17,223.39,223.23,222.64,TradeIO,223.39,KuCoin,223.004460508
1563798049708,2019-07-22 06:20:49.708380,222.92914457,223.01,223.08,222.661,222.99,222.64,223.17,223.25,223.15,222.64,TradeIO,223.25,KuCoin,222.98668273
1563798084726,2019-07-22 06:21:24.726333,223.05820638,222.78,222.81,222.661,222.87,222.64,222.85,222.96,222.82,222.64,TradeIO,223.05820638,Poloniex,222.827689598
1563798120094,2019-07-22 06:22:00.094300,223.05820638,222.69,222.74,222.689,222.87,222.64,222.74,222.95,222.69,222.64,TradeIO,223.05820638,Poloniex,222.785245153
1563798156108,2019-07-22 06:22:36.107729,222.58462407,222.51,222.45,222.429,222.45,222.64,222.44,222.72,222.47,222.429,Bittrex,222.72,KuCoin,222.521513786
1563798191036,2019-07-22 06:23:11.036465,222.20842414,222.33,222.35,222.429,222.13,222.29,222.37,222.49,222.37,222.13,Bitfinex,222.49,KuCoin,222.329713793
1563798226439,2019-07-22 06:23:46.438759,222.02100548,222.23,222.22,222.429,221.76,222.29,222.28,222.31,222.31,221.76,Bitfinex,222.429,Bittrex,222.205556164
1563798260821,2019-07-22 06:24:20.821192,222.09184013,222.01,222.0,222.429,221.97,222.29,222.12,222.26,222.0,221.97,Bitfinex,222.429,Bittrex,222.130093348
1563798295107,2019-07-22 06:24:55.107275,222.09184013,222.16,222.2,222.429,221.78,222.29,222.19,222.28,222.29,221.78,Bitfinex,222.429,Bittrex,222.190093348
1563798330329,2019-07-22 06:25:30.328948,222.09184013,222.18,222.2,222.429,222.06,222.29,222.26,222.38,222.26,222.06,Bitfinex,222.429,Bittrex,222.238982237
1563798364754,2019-07-22 06:26:04.754474,222.09184013,222.11,222.14,222.429,222.06,222.29,222.04,222.13,222.15,222.04,Bitforex,222.429,Bittrex,222.160093348
1563798400084,2019-07-22 06:26:40.083763,222.09184013,222.01,222.05,222.3,221.87,222.29,222.03,222.28,222.03,221.87,Bitfinex,222.3,Bittrex,222.105760014
1563798434880,2019-07-22 06:27:14.879889,221.99450595,221.87,221.87,222.121,221.61,222.29,221.79,221.84,221.81,221.61,Bitfinex,222.29,TradeIO,221.910611772
1563798469850,2019-07-22 06:27:49.850184,221.78727596,221.81,221.82,222.121,221.42,222.29,221.8,221.87,221.76,221.42,Bitfinex,222.29,TradeIO,221.853141773
1563798504638,2019-07-22 06:28:24.638005,221.59,221.59,221.62,222.121,221.4,222.29,221.6,221.77,221.59,221.4,Bitfinex,222.29,TradeIO,221.730111111
1563798539799,2019-07-22 06:28:59.798700,221.59,221.71,221.75,222.121,221.43,221.6,221.71,221.72,221.64,221.43,Bitfinex,222.121,Bittrex,221.696777778
1563798575130,2019-07-22 06:29:35.130493,221.59,221.83,221.85,222.121,221.51,221.6,221.83,221.8,221.87,221.51,Bitfinex,222.121,Bittrex,221.777888889
1563798609661,2019-07-22 06:30:09.660976,221.77130709,221.97,221.91,222.121,221.46,221.6,221.84,221.83,221.81,221.46,Bitfinex,222.121,Bittrex,221.812478566
1563798644555,2019-07-22 06:30:44.554862,221.77130709,222.01,222.03,222.121,221.74,221.6,221.96,222.05,221.98,221.6,TradeIO,222.121,Bittrex,221.918034121
1563798679798,2019-07-22 06:31:19.797812,221.70356931,221.73,221.81,222.121,221.79,221.6,221.69,221.97,221.77,221.6,TradeIO,222.121,Bittrex,221.798285479
1563798714355,2019-07-22 06:31:54.354846,221.57995885,221.62,221.63,222.121,221.38,221.6,221.63,221.85,221.64,221.38,Bitfinex,222.121,Bittrex,221.672328761
1563798749046,2019-07-22 06:32:29.046491,221.57995885,221.54,221.57,222.121,221.38,221.6,221.61,221.6,221.6,221.38,Bitfinex,222.121,Bittrex,221.622328761
1563798784353,2019-07-22 06:33:04.353073,221.57995885,221.57,221.61,221.828,221.38,221.6,221.58,221.63,221.59,221.38,Bitfinex,221.828,Bittrex,221.596439872
1563798819158,2019-07-22 06:33:39.157964,221.57995885,221.53,221.63,221.828,221.38217962,221.6,221.57,221.62,221.56,221.38217962,Bitfinex,221.828,Bittrex,221.588904274
1563798853811,2019-07-22 06:34:13.810963,221.57995885,221.37,221.36,221.42,221.23,221.6,221.35,221.26,221.35,221.23,Bitfinex,221.6,TradeIO,221.391106539
1563798888692,2019-07-22 06:34:48.692439,221.57995885,221.48,221.43,221.42,221.27,221.36,221.41,221.5,221.42,221.27,Bitfinex,221.57995885,Poloniex,221.429995428
1563798925158,2019-07-22 06:35:25.158160,221.57995885,221.4,221.41,221.42,221.22,221.36,221.44,221.56,221.47,221.22,Bitfinex,221.57995885,Poloniex,221.428884317
1563798959743,2019-07-22 06:35:59.743311,221.29186601,221.18,221.25,221.42,221.22,221.36,221.21,221.47,221.12,221.12,OKEx,221.47,KuCoin,221.280207334
1563798995209,2019-07-22 06:36:35.209495,221.09666666,221.19,221.29,221.42,220.89,221.36,221.33,221.36,221.3,220.89,Bitfinex,221.42,Bittrex,221.248518518
1563799030208,2019-07-22 06:37:10.207741,221.09666666,221.25,221.38,221.42,221.05,221.36,221.29,221.16,221.31,221.05,Bitfinex,221.42,Bittrex,221.257407407
1563799064934,2019-07-22 06:37:44.933709,221.09666666,221.45,221.47,221.42,221.36,221.36,221.48,221.42,221.57,221.09666666,Poloniex,221.57,OKEx,221.402962962
1563799099892,2019-07-22 06:38:19.891976,221.09666666,221.63,221.58,221.42,221.54,221.36,221.63,221.61,221.66,221.09666666,Poloniex,221.66,OKEx,221.502962962
1563799136226,2019-07-22 06:38:56.226261,221.09666666,221.5,221.63,221.42,221.5,221.61,221.57,221.53,221.56,221.09666666,Poloniex,221.63,Huobi,221.49074074
1563799170710,2019-07-22 06:39:30.709883,221.73664021,221.79,221.85,221.42,221.31,221.61,221.86,221.63,221.82,221.31,Bitfinex,221.86,Bitforex,221.66962669
1563799206558,2019-07-22 06:40:06.557828,222.02163934,221.94,222.03,221.42,221.91,221.61,221.98,222.08,221.99,221.42,Bittrex,222.08,KuCoin,221.886848816
1563799241675,2019-07-22 06:40:41.675069,222.02163934,222.18,222.12,221.42,221.74,221.61,222.13,222.09,222.16,221.42,Bittrex,222.18,Binance,221.94129326
1563799276051,2019-07-22 06:41:16.051590,222.02163934,222.35,222.34,221.42,222.08,222.17,222.34,222.21,222.31,221.42,Bittrex,222.35,Binance,222.137959927
1563799310625,2019-07-22 06:41:50.625532,222.02163934,222.09,222.15,222.449,222.08,222.17,222.14,222.17,222.13,222.02163934,Poloniex,222.449,Bittrex,222.155626593
1563799345186,2019-07-22 06:42:25.185710,222.02163934,222.13,222.13,222.3603227,222.08,222.17,222.14,222.13,222.13,222.02163934,Poloniex,222.3603227,Bittrex,222.143551338
1563799379842,2019-07-22 06:42:59.841750,222.02163934,221.85,221.96,222.3603227,222.0,222.17,221.98,222.09,221.98,221.85,Binance,222.3603227,Bittrex,222.04577356
1563799414942,2019-07-22 06:43:34.942407,222.02163934,221.86,221.86,222.236,221.75,222.17,221.85,222.05,221.85,221.75,Bitfinex,222.236,Bittrex,221.960848816
1563799449621,2019-07-22 06:44:09.621319,222.02163934,221.81,221.84,222.236,221.75,222.17,221.85,221.9,221.83,221.75,Bitfinex,222.236,Bittrex,221.934182149
1563799484417,2019-07-22 06:44:44.417399,222.02163934,221.86,221.87,222.236,221.76,222.17,221.85,222.0,221.89,221.76,Bitfinex,222.236,Bittrex,221.961959927
1563799518963,2019-07-22 06:45:18.962807,222.02163934,221.85,221.9,222.1274,221.75,222.17,221.87,221.91,221.9,221.75,Bitfinex,222.17,TradeIO,221.944337704
1563799554627,2019-07-22 06:45:54.627354,222.02163934,221.94,222.0,222.1274,221.75,221.84,222.02,221.94,221.98,221.75,Bitfinex,222.1274,Bittrex,221.957671038
1563799589624,2019-07-22 06:46:29.623917,222.02163934,222.22,222.28,222.1274,221.82,221.84,222.29,222.15,222.29,221.82,Bitfinex,222.29,Bitforex,222.115448816
1563799624303,2019-07-22 06:47:04.303518,222.02163934,222.22,222.29,222.1274,221.82,221.981,222.27,222.19,222.26,221.82,Bitfinex,222.29,Huobi,222.131115482
1563799659704,2019-07-22 06:47:39.703990,222.02163934,222.25,222.29,222.1274,221.82,221.981,222.25,222.41,222.25,221.82,Bitfinex,222.41,KuCoin,222.155559927
1563799694330,2019-07-22 06:48:14.329982,222.02163934,222.33,222.32,222.1274,221.82,221.981,222.31,222.24,222.33,221.82,Bitfinex,222.33,Binance,222.164448816
1563799729969,2019-07-22 06:48:49.968844,222.02163934,222.61,222.58,222.1274,221.82,221.981,222.58,222.43,222.6,221.82,Bitfinex,222.61,Binance,222.305559927
1563799765215,2019-07-22 06:49:25.214783,222.02163934,222.67,222.68,222.1274,222.23,221.981,222.67,222.62,222.7,221.981,TradeIO,222.7,OKEx,222.411115482
1563799799882,2019-07-22 06:49:59.882019,222.02163934,222.71,222.72,222.1274,222.35,222.5118,222.69,222.62,222.7,222.02163934,Poloniex,222.72,Huobi,222.494537704
1563799835668,2019-07-22 06:50:35.668047,222.02163934,222.77,222.72,222.1274,222.45,222.67,222.72,222.72,222.7,222.02163934,Poloniex,222.77,Binance,222.544337704
1563799870297,2019-07-22 06:51:10.297035,222.71372951,222.82,222.72,222.1274,222.45,222.6804,222.77,222.72,222.68,222.1274,Bittrex,222.82,Binance,222.631281057
1563799905230,2019-07-22 06:51:45.229816,222.71372951,222.56,222.61,222.90425,222.45,222.6804,222.76,222.65,222.65,222.45,Bitfinex,222.90425,Bittrex,222.66426439
1563799940389,2019-07-22 06:52:20.389157,222.54421607,222.6,222.59,222.90425,222.49,222.6804,222.62,222.62,222.61,222.49,Bitfinex,222.90425,Bittrex,222.628762897
1563799974981,2019-07-22 06:52:54.980731,222.54421607,222.63,222.64,222.90425,222.48,222.6804,222.68,222.5,222.69,222.48,Bitfinex,222.90425,Bittrex,222.638762897
1563800009610,2019-07-22 06:53:29.609570,222.54421607,222.59,222.59,222.90425,222.49,222.6804,222.6,222.58,222.62,222.49,Bitfinex,222.90425,Bittrex,222.62209623
1563800045322,2019-07-22 06:54:05.322130,222.5048756,222.43,222.43,222.8472,222.48,222.6804,222.45,222.49,222.42,222.42,OKEx,222.8472,Bittrex,222.525830622
1563800080505,2019-07-22 06:54:40.505133,222.5048756,222.32,222.36,222.169,222.3,222.6804,222.35,222.45,222.33,222.169,Bittrex,222.6804,TradeIO,222.384919511
1563800115137,2019-07-22 06:55:15.137562,222.5048756,222.32,222.32,222.169,222.23,222.6804,222.33,222.35,222.34,222.169,Bittrex,222.6804,TradeIO,222.360475067
1563800150238,2019-07-22 06:55:50.238421,222.5048756,222.4,222.3,222.169,222.23,222.35,222.35,222.31,222.37,222.169,Bittrex,222.5048756,Poloniex,222.331541733
1563800187538,2019-07-22 06:56:27.538141,222.5048756,222.27,222.27,222.169,222.23,222.35,222.31,222.43,222.31,222.169,Bittrex,222.5048756,Poloniex,222.315986178
1563800221877,2019-07-22 06:57:01.876897,222.5048756,222.26,222.28,222.169,222.22,222.35,222.28,222.41,222.31,222.169,Bittrex,222.5048756,Poloniex,222.309319511
1563800256368,2019-07-22 06:57:36.368239,222.5048756,222.36,222.34,222.169,222.15,222.35,222.34,222.39,222.35,222.15,Bitfinex,222.5048756,Poloniex,222.3282084
1563800291503,2019-07-22 06:58:11.502574,222.5048756,222.33,222.36,222.169,222.15,222.29,222.36,222.45,222.34,222.15,Bitfinex,222.5048756,Poloniex,222.3282084
1563800326217,2019-07-22 06:58:46.217316,222.5048756,222.41,222.39,222.169,222.15,222.29,222.4,222.46,222.43,222.15,Bitfinex,222.5048756,Poloniex,222.355986178
1563800361389,2019-07-22 06:59:21.389386,222.20353498,222.45,222.43,222.169,222.15,222.29,222.4,222.4,222.44,222.15,Bitfinex,222.45,Binance,222.32583722
1563800396205,2019-07-22 06:59:56.205418,222.20353498,222.37,222.43,222.169,222.25,222.29,222.52,222.61,222.45,222.169,Bittrex,222.61,KuCoin,222.36583722
1563800431184,2019-07-22 07:00:31.183846,222.20353498,222.46,222.46,222.169,222.24,222.29,222.47,222.47,222.47,222.169,Bittrex,222.47,Bitforex,222.359170553
1563800466422,2019-07-22 07:01:06.422483,222.20353498,222.5,222.48,222.169,222.22,222.29,222.48,222.54,222.49,222.169,Bittrex,222.54,KuCoin,222.374726109
1563800501281,2019-07-22 07:01:41.281114,222.20353498,222.64,222.6,222.169,222.27,222.29,222.58,222.65,222.57,222.169,Bittrex,222.65,KuCoin,222.441392776
